rows	columns	distances
25x_PL_DA10040	35x_Q5_DA10001	0.518239
25x_Q5_DA10001	35x_Q5_DA10001	0.337942
25x_Q5_DA10016	35x_Q5_DA10001	0.622019
25x_Q5_DA10029	35x_Q5_DA10001	0.557587
25x_Q5_DA10040	35x_Q5_DA10001	0.501731
30x_ACC_DA10001	35x_Q5_DA10001	0.326008
30x_ACC_DA10016	35x_Q5_DA10001	0.633609
30x_ACC_DA10029	35x_Q5_DA10001	0.585699
30x_ACC_DA10040	35x_Q5_DA10001	0.481611
30x_K_DA10001	35x_Q5_DA10001	0.403128
30x_K_DA10016	35x_Q5_DA10001	0.652115
30x_K_DA10029	35x_Q5_DA10001	0.568179
30x_K_DA10040	35x_Q5_DA10001	0.488199
30x_PHU_DA10001	35x_Q5_DA10001	0.234483
30x_PHU_DA10016	35x_Q5_DA10001	0.619104
30x_PHU_DA10029	35x_Q5_DA10001	0.579955
30x_PHU_DA10040	35x_Q5_DA10001	0.476963
30x_PL_DA10001	35x_Q5_DA10001	0.245286
30x_PL_DA10016	35x_Q5_DA10001	0.616125
30x_PL_DA10029	35x_Q5_DA10001	0.569067
30x_PL_DA10040	35x_Q5_DA10001	0.482823
30x_Q5_DA10001	35x_Q5_DA10001	0.235609
30x_Q5_DA10016	35x_Q5_DA10001	0.621363
30x_Q5_DA10029	35x_Q5_DA10001	0.558991
30x_Q5_DA10040	35x_Q5_DA10001	0.49514
35x_ACC_DA10001	35x_Q5_DA10001	0.309033
35x_ACC_DA10016	35x_Q5_DA10001	0.616572
35x_ACC_DA10029	35x_Q5_DA10001	0.566808
35x_ACC_DA10040	35x_Q5_DA10001	0.47738
35x_K_DA10001	35x_Q5_DA10001	0.396129
35x_K_DA10016	35x_Q5_DA10001	0.651241
35x_K_DA10029	35x_Q5_DA10001	0.568664
35x_K_DA10040	35x_Q5_DA10001	0.488229
35x_PHU_DA10001	35x_Q5_DA10001	0.302291
35x_PHU_DA10016	35x_Q5_DA10001	0.622122
35x_PHU_DA10029	35x_Q5_DA10001	0.563432
35x_PHU_DA10040	35x_Q5_DA10001	0.481149
35x_PL_DA10001	35x_Q5_DA10001	0.279395
35x_PL_DA10016	35x_Q5_DA10001	0.636958
35x_PL_DA10029	35x_Q5_DA10001	0.577917
35x_PL_DA10040	35x_Q5_DA10001	0.503492
20x_ACC_DA10040	35x_Q5_DA10016	0.730951
20x_K_DA10001	35x_Q5_DA10016	0.7127
20x_K_DA10040	35x_Q5_DA10016	0.723975
20x_PHU_DA10001	35x_Q5_DA10016	0.724583
20x_PHU_DA10016	35x_Q5_DA10016	0.373364
20x_PHU_DA10029	35x_Q5_DA10016	0.61844
20x_PHU_DA10040	35x_Q5_DA10016	0.741539
20x_PL_DA10001	35x_Q5_DA10016	0.727566
20x_PL_DA10016	35x_Q5_DA10016	0.376292
20x_PL_DA10029	35x_Q5_DA10016	0.629822
20x_PL_DA10040	35x_Q5_DA10016	0.737152
20x_Q5_DA10001	35x_Q5_DA10016	0.72301
20x_Q5_DA10016	35x_Q5_DA10016	0.351935
20x_Q5_DA10029	35x_Q5_DA10016	0.620188
20x_Q5_DA10040	35x_Q5_DA10016	0.736118
25x_ACC_DA10001	35x_Q5_DA10016	0.711531
25x_ACC_DA10016	35x_Q5_DA10016	0.365009
25x_ACC_DA10029	35x_Q5_DA10016	0.609603
25x_ACC_DA10040	35x_Q5_DA10016	0.72263
25x_K_DA10001	35x_Q5_DA10016	0.7168
25x_K_DA10016	35x_Q5_DA10016	0.376295
25x_K_DA10029	35x_Q5_DA10016	0.638235
25x_K_DA10040	35x_Q5_DA10016	0.719216
25x_PHU_DA10001	35x_Q5_DA10016	0.697628
25x_PHU_DA10016	35x_Q5_DA10016	0.341919
25x_PHU_DA10029	35x_Q5_DA10016	0.608559
25x_PHU_DA10040	35x_Q5_DA10016	0.718965
25x_PL_DA10001	35x_Q5_DA10016	0.694331
25x_PL_DA10016	35x_Q5_DA10016	0.355189
25x_PL_DA10029	35x_Q5_DA10016	0.621933
25x_PL_DA10040	35x_Q5_DA10016	0.722546
25x_Q5_DA10001	35x_Q5_DA10016	0.685262
25x_Q5_DA10016	35x_Q5_DA10016	0.265734
25x_Q5_DA10029	35x_Q5_DA10016	0.608621
25x_Q5_DA10040	35x_Q5_DA10016	0.70718
30x_ACC_DA10001	35x_Q5_DA10016	0.678845
30x_ACC_DA10016	35x_Q5_DA10016	0.297544
30x_ACC_DA10029	35x_Q5_DA10016	0.654578
30x_ACC_DA10040	35x_Q5_DA10016	0.708332
30x_K_DA10001	35x_Q5_DA10016	0.700589
30x_K_DA10016	35x_Q5_DA10016	0.332939
30x_K_DA10029	35x_Q5_DA10016	0.614331
30x_K_DA10040	35x_Q5_DA10016	0.711919
30x_PHU_DA10001	35x_Q5_DA10016	0.620353
30x_PHU_DA10016	35x_Q5_DA10016	0.175451
30x_PHU_DA10029	35x_Q5_DA10016	0.590154
30x_PHU_DA10040	35x_Q5_DA10016	0.680271
30x_PL_DA10001	35x_Q5_DA10016	0.634063
30x_PL_DA10016	35x_Q5_DA10016	0.181156
30x_PL_DA10029	35x_Q5_DA10016	0.60894
30x_PL_DA10040	35x_Q5_DA10016	0.709393
30x_Q5_DA10001	35x_Q5_DA10016	0.650523
30x_Q5_DA10016	35x_Q5_DA10016	0.194224
30x_Q5_DA10029	35x_Q5_DA10016	0.602138
30x_Q5_DA10040	35x_Q5_DA10016	0.700672
35x_ACC_DA10001	35x_Q5_DA10016	0.661363
35x_ACC_DA10016	35x_Q5_DA10016	0.226398
35x_ACC_DA10029	35x_Q5_DA10016	0.60824
35x_ACC_DA10040	35x_Q5_DA10016	0.704535
35x_K_DA10001	35x_Q5_DA10016	0.707233
35x_K_DA10016	35x_Q5_DA10016	0.35737
35x_K_DA10029	35x_Q5_DA10016	0.616158
35x_K_DA10040	35x_Q5_DA10016	0.718021
35x_PHU_DA10001	35x_Q5_DA10016	0.673543
35x_PHU_DA10016	35x_Q5_DA10016	0.225816
35x_PHU_DA10029	35x_Q5_DA10016	0.605944
35x_PHU_DA10040	35x_Q5_DA10016	0.711624
35x_PL_DA10001	35x_Q5_DA10016	0.674273
35x_PL_DA10016	35x_Q5_DA10016	0.221247
35x_PL_DA10029	35x_Q5_DA10016	0.598324
35x_PL_DA10040	35x_Q5_DA10016	0.695775
35x_Q5_DA10001	35x_Q5_DA10016	0.614272
20x_ACC_DA10040	35x_Q5_DA10029	0.478652
20x_K_DA10001	35x_Q5_DA10029	0.544154
20x_K_DA10040	35x_Q5_DA10029	0.452742
20x_PHU_DA10001	35x_Q5_DA10029	0.565821
20x_PHU_DA10016	35x_Q5_DA10029	0.564687
20x_PHU_DA10029	35x_Q5_DA10029	0.28821600000000003
20x_PHU_DA10040	35x_Q5_DA10029	0.504497
20x_PL_DA10001	35x_Q5_DA10029	0.560531
20x_PL_DA10016	35x_Q5_DA10029	0.577277
20x_PL_DA10029	35x_Q5_DA10029	0.247879
20x_PL_DA10040	35x_Q5_DA10029	0.502577
20x_Q5_DA10001	35x_Q5_DA10029	0.567267
20x_Q5_DA10016	35x_Q5_DA10029	0.56741
20x_Q5_DA10029	35x_Q5_DA10029	0.240623
20x_Q5_DA10040	35x_Q5_DA10029	0.49935
25x_ACC_DA10001	35x_Q5_DA10029	0.539021
25x_ACC_DA10016	35x_Q5_DA10029	0.596586
25x_ACC_DA10029	35x_Q5_DA10029	0.245808
25x_ACC_DA10040	35x_Q5_DA10029	0.471065
25x_K_DA10001	35x_Q5_DA10029	0.552185
25x_K_DA10016	35x_Q5_DA10029	0.599763
25x_K_DA10029	35x_Q5_DA10029	0.265186
25x_K_DA10040	35x_Q5_DA10029	0.454485
25x_PHU_DA10001	35x_Q5_DA10029	0.55245
25x_PHU_DA10016	35x_Q5_DA10029	0.584561
25x_PHU_DA10029	35x_Q5_DA10029	0.252621
25x_PHU_DA10040	35x_Q5_DA10029	0.494479
25x_PL_DA10001	35x_Q5_DA10029	0.545472
25x_PL_DA10016	35x_Q5_DA10029	0.59406
25x_PL_DA10029	35x_Q5_DA10029	0.285065
25x_PL_DA10040	35x_Q5_DA10029	0.50525
25x_Q5_DA10001	35x_Q5_DA10029	0.541828
25x_Q5_DA10016	35x_Q5_DA10029	0.558116
25x_Q5_DA10029	35x_Q5_DA10029	0.227334
25x_Q5_DA10040	35x_Q5_DA10029	0.480809
30x_ACC_DA10001	35x_Q5_DA10029	0.537185
30x_ACC_DA10016	35x_Q5_DA10029	0.582325
30x_ACC_DA10029	35x_Q5_DA10029	0.328583
30x_ACC_DA10040	35x_Q5_DA10029	0.447137
30x_K_DA10001	35x_Q5_DA10029	0.551572
30x_K_DA10016	35x_Q5_DA10029	0.597125
30x_K_DA10029	35x_Q5_DA10029	0.236089
30x_K_DA10040	35x_Q5_DA10029	0.447945
30x_PHU_DA10001	35x_Q5_DA10029	0.554393
30x_PHU_DA10016	35x_Q5_DA10029	0.584724
30x_PHU_DA10029	35x_Q5_DA10029	0.201109
30x_PHU_DA10040	35x_Q5_DA10029	0.440871
30x_PL_DA10001	35x_Q5_DA10029	0.560234
30x_PL_DA10016	35x_Q5_DA10029	0.580364
30x_PL_DA10029	35x_Q5_DA10029	0.167333
30x_PL_DA10040	35x_Q5_DA10029	0.446622
30x_Q5_DA10001	35x_Q5_DA10029	0.559124
30x_Q5_DA10016	35x_Q5_DA10029	0.55158
30x_Q5_DA10029	35x_Q5_DA10029	0.168441
30x_Q5_DA10040	35x_Q5_DA10029	0.432707
35x_ACC_DA10001	35x_Q5_DA10029	0.526115
35x_ACC_DA10016	35x_Q5_DA10029	0.5744
35x_ACC_DA10029	35x_Q5_DA10029	0.205297
35x_ACC_DA10040	35x_Q5_DA10029	0.447356
35x_K_DA10001	35x_Q5_DA10029	0.545832
35x_K_DA10016	35x_Q5_DA10029	0.58113
35x_K_DA10029	35x_Q5_DA10029	0.246242
35x_K_DA10040	35x_Q5_DA10029	0.447493
35x_PHU_DA10001	35x_Q5_DA10029	0.529303
35x_PHU_DA10016	35x_Q5_DA10029	0.561774
35x_PHU_DA10029	35x_Q5_DA10029	0.183749
35x_PHU_DA10040	35x_Q5_DA10029	0.445043
35x_PL_DA10001	35x_Q5_DA10029	0.536036
35x_PL_DA10016	35x_Q5_DA10029	0.58399
35x_PL_DA10029	35x_Q5_DA10029	0.175938
35x_PL_DA10040	35x_Q5_DA10029	0.451326
35x_Q5_DA10001	35x_Q5_DA10029	0.567015
35x_Q5_DA10016	35x_Q5_DA10029	0.594961
20x_ACC_DA10040	35x_Q5_DA10040	0.371304
20x_K_DA10001	35x_Q5_DA10040	0.552263
20x_K_DA10040	35x_Q5_DA10040	0.346799
20x_PHU_DA10001	35x_Q5_DA10040	0.559208
20x_PHU_DA10016	35x_Q5_DA10040	0.690535
20x_PHU_DA10029	35x_Q5_DA10040	0.51593
20x_PHU_DA10040	35x_Q5_DA10040	0.396746
20x_PL_DA10001	35x_Q5_DA10040	0.558184
20x_PL_DA10016	35x_Q5_DA10040	0.696445
20x_PL_DA10029	35x_Q5_DA10040	0.506571
20x_PL_DA10040	35x_Q5_DA10040	0.389702
20x_Q5_DA10001	35x_Q5_DA10040	0.553085
20x_Q5_DA10016	35x_Q5_DA10040	0.689277
20x_Q5_DA10029	35x_Q5_DA10040	0.497809
20x_Q5_DA10040	35x_Q5_DA10040	0.377773
25x_ACC_DA10001	35x_Q5_DA10040	0.542339
25x_ACC_DA10016	35x_Q5_DA10040	0.696426
25x_ACC_DA10029	35x_Q5_DA10040	0.485321
25x_ACC_DA10040	35x_Q5_DA10040	0.347061
25x_K_DA10001	35x_Q5_DA10040	0.542748
25x_K_DA10016	35x_Q5_DA10040	0.686676
25x_K_DA10029	35x_Q5_DA10040	0.505041
25x_K_DA10040	35x_Q5_DA10040	0.330526
25x_PHU_DA10001	35x_Q5_DA10040	0.53804
25x_PHU_DA10016	35x_Q5_DA10040	0.686915
25x_PHU_DA10029	35x_Q5_DA10040	0.508089
25x_PHU_DA10040	35x_Q5_DA10040	0.355674
25x_PL_DA10001	35x_Q5_DA10040	0.514767
25x_PL_DA10016	35x_Q5_DA10040	0.69451
25x_PL_DA10029	35x_Q5_DA10040	0.520181
25x_PL_DA10040	35x_Q5_DA10040	0.357021
25x_Q5_DA10001	35x_Q5_DA10040	0.48676
25x_Q5_DA10016	35x_Q5_DA10040	0.657795
25x_Q5_DA10029	35x_Q5_DA10040	0.473844
25x_Q5_DA10040	35x_Q5_DA10040	0.294359
30x_ACC_DA10001	35x_Q5_DA10040	0.488228
30x_ACC_DA10016	35x_Q5_DA10040	0.67811
30x_ACC_DA10029	35x_Q5_DA10040	0.494422
30x_ACC_DA10040	35x_Q5_DA10040	0.295156
30x_K_DA10001	35x_Q5_DA10040	0.528401
30x_K_DA10016	35x_Q5_DA10040	0.697618
30x_K_DA10029	35x_Q5_DA10040	0.497724
30x_K_DA10040	35x_Q5_DA10040	0.332098
30x_PHU_DA10001	35x_Q5_DA10040	0.483586
30x_PHU_DA10016	35x_Q5_DA10040	0.660335
30x_PHU_DA10029	35x_Q5_DA10040	0.479723
30x_PHU_DA10040	35x_Q5_DA10040	0.213805
30x_PL_DA10001	35x_Q5_DA10040	0.474576
30x_PL_DA10016	35x_Q5_DA10040	0.668326
30x_PL_DA10029	35x_Q5_DA10040	0.467697
30x_PL_DA10040	35x_Q5_DA10040	0.24823
30x_Q5_DA10001	35x_Q5_DA10040	0.465629
30x_Q5_DA10016	35x_Q5_DA10040	0.661741
30x_Q5_DA10029	35x_Q5_DA10040	0.459217
30x_Q5_DA10040	35x_Q5_DA10040	0.244438
35x_ACC_DA10001	35x_Q5_DA10040	0.476627
35x_ACC_DA10016	35x_Q5_DA10040	0.672858
35x_ACC_DA10029	35x_Q5_DA10040	0.473746
35x_ACC_DA10040	35x_Q5_DA10040	0.278804
35x_K_DA10001	35x_Q5_DA10040	0.530217
35x_K_DA10016	35x_Q5_DA10040	0.682654
35x_K_DA10029	35x_Q5_DA10040	0.500649
35x_K_DA10040	35x_Q5_DA10040	0.332083
35x_PHU_DA10001	35x_Q5_DA10040	0.475729
35x_PHU_DA10016	35x_Q5_DA10040	0.669013
35x_PHU_DA10029	35x_Q5_DA10040	0.465006
35x_PHU_DA10040	35x_Q5_DA10040	0.273989
35x_PL_DA10001	35x_Q5_DA10040	0.464642
35x_PL_DA10016	35x_Q5_DA10040	0.687538
35x_PL_DA10029	35x_Q5_DA10040	0.470136
35x_PL_DA10040	35x_Q5_DA10040	0.285521
35x_Q5_DA10001	35x_Q5_DA10040	0.467349
35x_Q5_DA10016	35x_Q5_DA10040	0.65076
35x_Q5_DA10029	35x_Q5_DA10040	0.457327
